Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2019-01-01,1738.718505859375,1745.297593531531,1722.4533841921132,1732.5048363014569,1094883
2019-01-02,1757.45068359375,1767.6391112953802,1736.1598367673766,1740.7286784430803,2100463
2019-01-03,1736.1142578125,1777.2338365431795,1729.8549664700736,1753.5215907594193,2611668
2019-01-04,1715.0064697265625,1737.2567114671308,1682.2478897285914,1736.1602338317891,4280862
2019-01-07,1734.2410888671875,1744.2011868519896,1718.7983804185303,1728.6671238710674,1856423
2019-01-08,1730.2659912109375,1742.0078914358608,1720.8998662326787,1741.094123145299,1691756
2019-01-09,1724.2352294921875,1753.5215511893146,1705.73141948094,1742.9218601089544,2414376
2019-01-10,1725.697265625,1740.728710396392,1710.6657093096198,1727.0221851176802,3053461
2019-01-11,1683.6641845703125,1713.3159276064864,1676.7651878175482,1708.7470851328692,9209862
2019-01-14,1656.890625,1691.385383634358,1653.9208775679028,1690.471615193713,3615370
2019-01-15,1706.7366943359375,1708.1529684562597,1652.0932983674682,1653.9208352019455,7711653
2019-01-16,1708.8841552734375,1713.3159101188105,1687.730392527703,1708.7470676918272,2359280
2019-01-17,1734.6617431640625,1738.0498884335498,1713.600021649852,1719.73534798641,2625816
2019-01-18,1740.4765625,1743.7273263130112,1717.9038693652105,1722.4825044114932,1683728
2019-01-21,1747.84814453125,1769.184629129954,1735.7147613345771,1741.7128181186192,2409803
2019-01-22,1741.6212158203125,1756.5933300182635,1730.7240420875892,1746.3829515403368,2457093
2019-01-23,1717.537353515625,1745.4670240019245,1712.4093052255741,1740.7968391624686,2578169
2019-01-24,1741.3004150390625,1744.688559629409,1716.9878227556183,1725.9619904891122,1962927
2019-01-25,1758.928466796875,1771.931745487218,1740.797027478657,1741.712754478909,2327080
2019-01-28,1790.246337890625,1796.6564270800031,1763.2323905925311,1770.1003432954362,2769033
2019-01-29,1815.657958984375,1821.427084591121,1773.4429608345363,1796.6566211208392,2557626
2019-01-30,1814.4215087890625,1821.8388751677358,1789.9258114225197,1812.7731554679879,2429575
2019-01-31,1844.3656005859375,1849.539480134164,1817.7179690884097,1819.5494229615467,4094319
2019-02-01,1858.8797607421875,1863.2752945394739,1829.713881572283,1840.1531905035374,3064163
2019-02-04,1877.468994140625,1882.2307290979427,1852.515437213259,1858.8796941750863,1590764
2019-02-05,1872.249755859375,1881.8190586707683,1857.0944287028312,1877.2404234915207,1111404
2019-02-06,1899.9503173828125,1910.984871825013,1869.0445328722096,1877.1485822264115,1789812
2019-02-07,1907.367431640625,1921.1491659174694,1892.8074636543524,1899.9043469844546,1339945
2019-02-08,1887.6796875,1913.4117075229756,1878.1562154245623,1900.1336650443525,1684474
2019-02-11,1891.8004150390625,1919.363888552086,1876.2330552559588,1886.3977148937488,1778730
2019-02-12,1878.70556640625,1895.5548534549418,1847.937050372982,1895.5548534549418,2422903
2019-02-14,1872.29541015625,1900.1335334364655,1861.7188303291393,1886.443459438915,1724085
2019-02-15,1858.651123046875,1879.0718806935727,1841.481241096093,1876.3246995814475,1930065
2019-02-18,1804.2569580078125,1869.8687083202485,1797.2516240810276,1865.8853182153962,2942184
