Price,Close,High,Low,Open,Volume
Ticker,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS
Date,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS,BAJAJFINSV.NS
2019-01-01,650.4705810546875,651.2734453018526,640.1030463164069,649.7774113539923,1418210
2019-01-02,636.7120361328125,650.874441329976,634.3183576036665,645.787950547758,2212740
2019-01-03,636.6421508789062,646.2765812135544,631.4907691639826,642.1974300422904,2158450
2019-01-04,639.3499145507812,644.2918294513667,634.0190771627312,640.2974147100216,1563230
2019-01-07,639.0208740234375,648.2812962164711,636.8117040526413,643.3443726320687,1032170
2019-01-08,642.6013793945312,644.2919049329154,633.8196680880305,641.2998372629484,1112490
2019-01-09,638.2179565429688,645.8876254806902,634.8169998717128,644.2918804668129,1597690
2019-01-10,635.5101928710938,641.2998365007462,632.0942611266958,640.8011585563444,1647150
2019-01-11,635.4801635742188,637.3003500186146,627.4364869010928,633.8195881414014,1224320
2019-01-14,635.1959838867188,637.2006788385299,624.8434255339091,637.2006788385299,1524090
2019-01-15,649.2486572265625,650.6749295484411,636.3129820921529,636.811659977805,1333360
2019-01-16,644.7755126953125,651.7719778399,642.3369705996138,648.281232740528,1196800
2019-01-17,634.2186279296875,646.7852876580373,631.9296523578189,644.8902871380578,1390430
2019-01-18,623.33740234375,636.3080196140844,621.3526740076696,634.9266720676994,1916260
2019-01-21,636.7667846679688,638.3076822625267,619.4676174685434,623.731337664412,1771760
2019-01-22,641.853271484375,643.0002549447687,633.3209003599676,636.013773055936,1737750
2019-01-23,647.5980834960938,651.0738538482311,638.8063896870735,641.2848042395433,1874450
2019-01-24,639.0358276367188,650.0267091568455,636.5175405083229,649.7773701813346,1089930
2019-01-25,630.4835815429688,646.2766740958707,627.0327080318237,646.2766740958707,925250
2019-01-28,603.489990234375,633.6001613988584,593.3069665732647,631.8248390248134,2992860
2019-01-29,621.6568603515625,627.8354869441333,593.5264224820316,599.909524061789,5789580
2019-01-30,623.068115234375,635.1959964176771,618.3955055282611,627.8355054002711,3387880
2019-01-31,607.5792236328125,625.2324346703225,603.4003001111415,622.7689340221192,3776320
2019-02-01,608.082763671875,623.3472846741239,603.8988493922913,610.7706444682408,3119840
2019-02-04,599.3310546875,610.5812577888549,597.979657003096,609.4692157663912,1281080
2019-02-05,600.1190185546875,604.7966199895588,595.3217392860951,600.4032381913322,1753040
2019-02-06,619.2233276367188,621.452403343003,603.2806090468331,604.2979314894412,2289700
2019-02-07,623.6566162109375,627.2321590316792,618.3606588099516,620.3503789631559,1348790
2019-02-08,616.6351318359375,627.7805696758746,613.4684787703388,623.8061217971177,1384560
2019-02-11,608.0130004882812,620.7043280866343,606.1030861372058,616.7648215641099,1135180
2019-02-12,608.0280151367188,615.7675060196383,604.9062865583179,609.8830823474005,1488690
2019-02-14,601.9640502929688,612.4213110044464,600.9068556043665,610.2820242570778,1983370
2019-02-15,600.9517211914062,606.3923140139324,583.9518089722984,603.4002466750479,2778710
