Price,Close,High,Low,Open,Volume
Ticker,VEDL.NS,VEDL.NS,VEDL.NS,VEDL.NS,VEDL.NS
Date,,,,,
2019-01-01,86.67477416992188,86.99642720636041,85.92425041823196,86.84631983840332,3947501
2019-01-02,82.83636474609375,85.77413136289154,82.5576014367831,85.77413136289154,18935386
2019-01-03,80.60624694824219,83.62978669925555,80.43470128545248,83.07225347911766,13968283
2019-01-04,82.7291488647461,83.39389970594361,80.04870720189083,80.62768521868638,12883382
2019-01-07,82.96501159667969,85.19513728248695,82.55758585839544,84.10152254920966,11020289
2019-01-08,83.90852355957031,84.4875014408696,82.30025893823397,83.41532502664536,14295380
2019-01-09,83.5225601196289,84.91638974935313,82.34316581755456,84.89494490777878,11205333
2019-01-10,83.82276153564453,84.14441450127943,82.96502029395148,83.62977106507286,8256271
2019-01-11,84.31597900390625,85.04505785713488,83.62978329260443,83.84421863438034,8245755
2019-01-14,82.7934799194336,84.0586470224416,82.34316443014687,84.0586470224416,9059869
2019-01-15,85.30237579345703,85.68836333260519,82.92214875025607,83.13658409065596,9416350
2019-01-16,84.18732452392578,86.73910402576287,83.92999947161955,86.20301562016483,12554389
2019-01-17,84.68051147460938,85.02360931533438,83.80132530276626,84.59473865043988,6591718
2019-01-18,85.21659088134766,85.77412399613178,84.1658591712043,85.34525337615112,8307081
2019-01-21,85.10938262939453,85.98856880629826,84.76628478669465,85.81702315697184,6348706
2019-01-22,82.12873077392578,84.7019547146232,81.91429544553434,84.7019547146232,9901151
2019-01-23,82.68627166748047,83.62978589180933,81.7427574431516,82.12873845272557,7523951
2019-01-24,82.98645782470703,83.82275415289105,82.04294385075465,82.72913285724468,6195845
2019-01-25,83.5011215209961,84.23020038070572,82.57905216078206,83.67267372237018,6437316
2019-01-28,82.12873077392578,83.62977807266594,81.91429544553434,83.62977807266594,6045200
2019-01-29,82.62191772460938,83.13656767518833,81.22808828722427,82.12871915669149,6230069
2019-01-30,83.24380493164062,84.2516471434808,82.40750183698817,82.7291548598399,10015876
2019-01-31,84.63762664794922,85.02360762104391,83.1151345091035,83.84421331608617,13404228
2019-02-01,69.54136657714844,77.1967095594082,67.82588414249491,77.04660222875756,98562137
2019-02-04,69.19828796386719,70.76366335377107,67.11826251433436,69.82014915119692,24578563
2019-02-05,69.73438262939453,70.54923439075674,67.43992162885408,68.31910792551201,14352577
2019-02-06,70.22757720947266,70.7636655851175,67.65435300637748,70.05603154688534,13140943
2019-02-07,70.0988998413086,71.04241387376739,69.39126595297604,69.88446453647495,9437018
2019-02-08,66.11040496826172,69.64858766423002,64.20193197439721,69.60570452767647,21667191
2019-02-11,65.2526626586914,66.56071936738726,63.065426408259675,65.91741343301682,18188741
2019-02-12,65.5528793334961,67.74011565077751,64.63080353962205,65.14544699403847,14116882
2019-02-14,65.08110809326172,65.6171962983133,63.966042009136245,64.54501988821013,9962977
2019-02-15,63.17264938354492,64.845242336133,62.52934339500383,64.78091435489766,14116428
2019-02-18,63.47285461425781,64.82379451038857,62.8938766336037,63.83739727526916,14282136
2019-02-19,65.66012573242188,66.21765256804609,63.40855390777974,63.51577161371508,12575548
2019-02-20,68.72652435302734,69.00528766882174,66.04608268559258,66.04608268559258,17251557
2019-02-21,70.59210968017578,71.02098031846593,68.74796462671885,69.34838090270641,14635838
2019-02-22,72.75790405273438,72.90801139970546,70.16324182345294,70.52777795402335,14190345
2019-02-25,73.44410705566406,73.67998724844796,71.79295225022429,73.33688938113025,10996421
2019-02-26,72.77934265136719,73.44409341885807,70.33478143470205,72.35047203286291,13247683
2019-02-27,70.61354064941406,73.52986199597497,70.20611489412559,72.90800094379298,11006707
2019-02-28,72.65068817138672,73.5298743451162,70.42056201795982,71.40696585814298,39036727
2019-03-01,74.38761138916016,74.96658937225739,73.7657502683814,73.95874074806493,11885411
2019-03-05,75.03092956542969,75.65279078744408,73.93730794379185,74.17318814360357,7667267
2019-03-06,76.55340576171875,77.19671169248949,75.52411889010409,76.18886311666346,11031028
2019-03-07,75.50267791748047,76.7464001630549,74.02307550973248,76.7464001630549,9472601
2019-03-08,73.91586303710938,74.9665948761256,73.44410267965043,74.9665948761256,5797559
2019-03-11,75.95299530029297,76.66062926046312,74.0016325193991,74.62349365773754,9043700
2019-03-12,76.5319595336914,77.346817624315,76.03876094666504,76.72495000061276,10456226
2019-03-13,74.36515045166016,77.26868345492318,74.10512980729644,77.13867313274132,9768953
2019-03-14,75.23188781738281,75.70858358305733,74.27848306083254,74.40849340150764,6517558
2019-03-15,76.14195251464844,76.4886445774631,73.75845367512409,75.05854395122829,18224411
2019-03-18,75.0802001953125,75.83858605587122,74.47349415190551,75.83858605587122,4734028
2019-03-19,74.84185791015625,75.9252664109188,74.34349264484577,74.58184383753367,8901871
2019-03-20,75.6435775756836,76.03360196374489,74.77685083545829,75.51356724212975,5703096
2019-03-22,75.36188507080078,76.53197142374896,74.99353018523566,75.49189540030613,6311803
2019-03-25,72.91339111328125,74.10514044797084,72.69670941606496,73.97513010712093,8243613
2019-03-26,75.23188781738281,75.55691036277024,73.23841356063303,73.67177695448292,8106156
2019-03-27,76.03359985351562,76.81365522058887,75.1452036469211,75.96859799484288,8484488
2019-03-28,77.16035461425781,77.55037902882194,76.12027848775232,76.7053217221992,9758852
2019-04-01,81.86233520507812,83.81247030473685,81.03894747470669,81.21229017185856,15788197
2019-04-02,81.428955078125,82.68571251772879,80.75724730555942,82.59904118700406,8097137
2019-04-03,80.5189208984375,82.77240925188491,80.19389834901911,81.81901109611108,5974559
2019-04-04,81.12560272216797,81.97065977511373,79.47882097566419,80.28054566922222,6366506
2019-04-05,83.07575988769531,83.33578056469237,80.90894295472151,81.77566972791104,7281070
2019-04-08,80.88727569580078,84.54920170369599,80.25890009041188,84.11583830513804,10956365
2019-04-09,82.33904266357422,82.75073655437201,79.7822013522192,80.99561353297047,8889015
2019-04-10,81.68901062011719,83.09744183770542,80.41058976051893,81.86235335570284,10063947
2019-04-11,78.5037841796875,81.66733860085813,77.74539816288775,81.66733860085813,17571817
2019-04-12,79.69552612304688,79.9555468064822,77.87540117680156,78.6337871221205,7716220
2019-04-15,80.0422134399414,81.45064439813306,79.60885006819012,80.12888479177161,6503139
2019-04-16,80.15054321289062,82.23068843251767,79.86885970519711,80.25888404086496,7726060
2019-04-18,77.3987045288086,80.99561539570055,77.13868384832456,80.3022379354108,10531473
2019-04-22,75.83859252929688,77.76705827395033,75.70858219101227,77.5287070891953,5178537
2019-04-23,75.75191497802734,76.42362949371689,75.40522297516179,75.92525767316015,4511939
2019-04-24,75.75191497802734,76.27194967602571,74.12680241390748,75.81691683555216,6493237
2019-04-25,73.86678314208984,75.94692858564316,73.67177095326299,75.6652450476266,7201390
2019-04-26,73.54175567626953,74.84184566446262,72.80503933881337,74.3218109917053,14527641
2019-04-30,72.30667877197266,73.82345052171353,70.85490888075209,73.67177070169942,11940661
2019-05-02,72.93505859375,73.325082992941,71.15826608054557,71.89498250823993,9231942
2019-05-03,72.67503356933594,73.23840725535871,71.85164583694885,73.10839692587652,5109761
2019-05-06,72.26333618164062,72.91338118477383,70.65989316309867,71.07158700922976,6683022
2019-05-07,70.85491180419922,73.78011458510653,70.42154842925,72.50169395152636,12885013
2019-05-08,69.078125,70.8332481353333,67.60469204909846,69.55482739666861,26136247
2019-05-09,68.1030502319336,69.55482015115669,67.88636854921971,68.90477510301504,6761852
2019-05-10,67.58301544189453,69.14312620076527,66.67295634305341,68.64475436350925,8803987
2019-05-13,66.82462310791016,68.44973556973967,66.21791710053361,67.73468873157451,7263166
