Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
2019-01-01,495.42230224609375,498.2066055005327,490.6051018264587,497.30061095790813,9746670
2019-01-02,488.9698791503906,498.07398780724395,486.58334632668806,492.549634133528,15628818
2019-01-03,482.9373779296875,492.5939057867153,481.76622278928056,489.45608443831424,16288287
2019-01-04,485.5448303222656,488.10813710916204,477.7886788368215,484.99241258906466,18516544
2019-01-07,488.24072265625,494.29539808743573,486.5834104354574,489.23510408840264,12060290
2019-01-08,488.1965026855469,490.53881277554086,484.37365413182243,488.39537306083844,12304389
2019-01-09,490.8923645019531,493.65454157722553,485.56691023009296,491.44481171765307,12614237
2019-01-10,489.4560241699219,491.00285269429816,487.46726149664505,489.566507707147,8925160
2019-01-11,485.2796630859375,492.2403329391201,481.1032670743508,489.5002525155679,14139060
2019-01-14,484.7272644042969,486.3624504377711,480.1310012391034,483.9317533466421,8994060
2019-01-15,499.2452087402344,500.28378359194136,488.35120640129145,488.35120640129145,22011407
2019-01-16,502.00738525390625,506.0291043977622,499.55456198944074,501.6095854788461,13961606
2019-01-17,501.3665466308594,507.31070895296347,499.3998509942357,505.7860065064859,16379077
2019-01-18,523.4196166992188,525.8724397732599,501.7200595772581,507.7084149074301,56181172
2019-01-21,546.9974365234375,547.9918177938647,525.3199484294124,527.6843844734301,48206814
2019-01-22,545.8705444335938,551.0855447162239,538.9982614905742,544.8540958295448,36207430
2019-01-23,541.9592895507812,549.8701465941256,540.0589137637066,545.0528875044607,19313542
2019-01-24,551.3065185546875,553.847728600768,539.2192941842602,541.3848306748044,28775487
2019-01-25,550.6656494140625,558.9300540868351,545.9810293865082,552.6323448994577,18703992
2019-01-28,543.3956909179688,555.0631079667914,540.2357728426499,552.6544780410951,18744303
2019-01-29,535.0429077148438,544.323821211132,530.9328015243232,544.0365344708451,20405845
2019-01-30,528.435791015625,541.3848766435106,526.4028346067889,536.965416450951,17164298
2019-01-31,542.3349609375,543.4619224809225,530.7780588145363,531.2199929485799,22279301
2019-02-01,552.4113159179688,554.6431718834008,542.2907878560344,545.3623187076311,20187323
2019-02-04,570.5090942382812,573.1828844214491,548.9199909050085,551.1075945070725,25528059
2019-02-05,570.7963256835938,576.4753862100517,565.0731307439016,570.9952255592789,20479210
2019-02-06,579.0607299804688,582.3311608016379,571.9896063443754,572.8734746726772,20586783
2019-02-07,570.2880859375,583.9000111535817,568.3877101762903,579.0606849246044,20150710
2019-02-08,564.6754760742188,574.7518715793633,562.2668460051169,567.8132681244573,14230054
2019-02-11,553.8698120117188,563.924139443296,552.8754305735729,563.8799460238946,16457901
2019-02-12,555.2618408203125,562.3108965403693,553.096304630694,553.096304630694,13998153
2019-02-14,541.0311889648438,548.4559187347019,538.2911382179792,548.4559187347019,14496604
2019-02-15,549.9805908203125,552.389220322199,536.5233131048215,543.4839821305197,20994460
2019-02-18,539.21923828125,553.5383172864824,536.965315188162,552.4334229450907,21106139
2019-02-19,537.4514770507812,547.8814183251168,535.2859406464871,538.2911519613995,13658461
2019-02-20,545.5169677734375,548.0139842366284,538.7330720301633,540.8765411718173,13776558
2019-02-21,551.0634155273438,555.8806750258307,543.3072642748991,546.2462150320843,23142949
2019-02-22,544.6331787109375,550.3563743190723,541.8268079330893,550.0470203677182,19152470
2019-02-25,544.6109008789062,549.3397726856449,539.4622211852494,546.2461160269106,17176522
2019-02-26,539.2855834960938,545.7159326842284,532.9878735725686,534.534643288643,22160532
2019-02-27,540.721923828125,550.1796112539876,534.3137005595192,542.7328130555976,24308835
2019-02-28,544.0585327148438,547.9476713057062,542.0697700036806,545.2518139428317,24688859
2019-03-01,541.848876953125,549.0526407145221,540.1695269258759,546.6882041449923,17329606
2019-03-05,546.9755249023438,547.9257130310978,538.5564120171116,540.6777553972092,15577500
2019-03-06,558.9742431640625,562.6424146113998,545.8484449044281,547.9255944103243,26332276
2019-03-07,561.3828735351562,565.6034331734119,556.0352933093187,558.6206965922182,17738092
2019-03-08,559.99072265625,563.2390269972094,557.7367996034709,559.5266623209069,13211934
2019-03-11,576.3428344726562,579.8341735489754,560.3885383153613,561.2945328992334,21258869
2019-03-12,588.3858032226562,589.5569581943058,580.8284934219716,581.9996483936212,24561597
2019-03-13,595.4348754882812,601.0475572210771,586.9495037631107,590.8828357195193,24577591
