Price,Close,High,Low,Open,Volume
Ticker,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS
Date,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS,TECHM.NS
2019-01-01,600.3261108398438,602.2879915142561,596.9033289157607,596.9033289157607,815535
2019-01-02,594.4404907226562,609.1752556321849,592.1029777022168,600.367812294943,2576769
2019-01-03,577.0761108398438,597.7381488048146,572.0671319392447,596.9450502880928,3558015
2019-01-04,568.6025390625,581.9180841573207,561.4230233829804,579.7475471250843,3926171
2019-01-07,573.9454345703125,576.7420937608155,569.8130172506137,571.8583602627841,1885000
2019-01-08,575.9072875976562,578.0361442415949,572.0253597992248,574.3628729284897,1300906
2019-01-09,579.1213989257812,585.5495980934506,571.0235402835983,579.5388137944096,2183998
2019-01-10,579.8310546875,581.8346666833819,575.3230041277203,580.2067383059741,1454656
2019-01-11,583.713134765625,585.4245260413315,573.5281987741815,579.3720086597991,1849817
2019-01-14,567.5588989257812,586.9686876643209,565.0961923006156,586.8852250835872,1558602
2019-01-15,589.598388671875,593.3968530558907,569.3955027205755,570.1468697213494,2491520
2019-01-16,584.29736328125,588.5549746310378,581.8763366210402,588.5549746310378,1922647
2019-01-17,589.01416015625,591.977795780398,581.0415456899473,583.9634500145376,1434040
2019-01-18,592.01953125,596.2354112515297,586.342648247662,588.5549674430406,1888004
2019-01-21,595.9850463867188,602.2462702206429,591.894359766967,593.0213596754853,2586962
2019-01-22,596.2354736328125,601.0774764467284,585.8835633790868,596.0684974763391,2839669
2019-01-23,601.6619262695312,606.0030519919056,593.5640659525207,596.0685556822781,1965283
2019-01-24,607.5474243164062,609.4257914819327,598.1555884887737,604.4168123738621,1849102
2019-01-25,608.6326904296875,613.7669143759364,604.4168098885243,611.095448671823,2528541
2019-01-28,613.7251586914062,616.1044032818423,602.0375412849756,611.2624005471147,1804582
2019-01-29,610.677978515625,619.777643416446,602.2462181959019,613.7668588643235,3100457
2019-01-30,596.5693359375,612.2641764471025,594.1900914639094,611.0953943822714,2139900
2019-01-31,611.0119018554688,615.0190743823624,599.40774818725,599.40774818725,3253640
2019-02-01,623.283935546875,626.623254892862,607.7561209696235,611.8885388510763,2260029
2019-02-04,625.4127807617188,628.0007328251402,614.9356257453627,625.2875359069857,1518373
2019-02-05,626.9572143554688,634.4706829695823,617.9410622093267,627.7920442014814,2446263
2019-02-06,677.3391723632812,679.9689067488704,646.1582981259984,654.5065965513988,14860848
2019-02-07,672.0379638671875,681.3880674683066,666.2776180810254,675.377282942304,4966655
2019-02-08,672.4970703125,682.8907105104503,667.8637755603427,667.8637755603427,5242725
2019-02-11,675.711181640625,679.4679153021838,671.2030808651699,675.377229378013,2541742
2019-02-12,672.1632690429688,680.3028600191203,664.9002392119164,676.1287108005811,2416559
2019-02-14,672.7893676757812,677.6731017074848,668.1978036974737,672.7058541219766,2464657
2019-02-15,667.5715942382812,671.8709366482866,648.871388457597,671.8709366482866,4312334
2019-02-18,670.7440185546875,686.2301012821218,668.2812604335019,680.386292633734,3851335
2019-02-19,660.3504028320312,675.3773399381963,658.5554982960958,673.7076802597335,2372030
2019-02-20,678.2156982421875,681.429772345786,655.5500505170332,662.8965420066608,3340240
2019-02-21,685.1030883789062,701.2570244534801,675.4607635294975,679.5514498870629,14193982
2019-02-22,689.5693969726562,692.700008641721,682.9742213415735,688.6511045979836,4789937
2019-02-25,693.4513549804688,695.3297219254486,686.6474721092894,693.0756714006799,2881535
2019-02-26,695.6636962890625,699.9213590503887,685.0613471179563,688.7346187998099,3319590
2019-02-27,689.2354736328125,699.5456524017509,685.0613245653803,698.2516763816404,3703224
2019-02-28,693.0339965820312,699.9213426082357,688.7346026204494,695.4132411913145,6409662
2019-03-01,694.4113159179688,698.3350255950689,692.1572655967444,693.7434623664104,3820707
2019-03-05,676.212158203125,688.4841668205681,674.5842298536941,686.6475310149017,4927644
2019-03-06,687.5241088867188,692.6583328167576,677.8818343645685,677.8818343645685,3999053
2019-03-07,674.7511596679688,689.110241861594,673.0815001327558,687.5240449215554,2306250
2019-03-08,677.3391723632812,679.1340769063303,670.0344112410559,676.3791486167421,1437045
2019-03-11,673.8328857421875,679.88540172294,670.368321730239,677.8817898442766,2699806
2019-03-12,671.78759765625,679.3427976885978,668.823961847911,677.0470155765934,2793702
2019-03-13,659.4737548828125,681.2210591413232,657.8458267198072,675.2937884445954,4815576
2019-03-14,658.221435546875,663.6895594623456,646.992966771469,661.2685331405856,3112666
2019-03-15,667.279541015625,674.1251565109271,657.011143249659,662.8549526559457,3854238
2019-03-18,658.3467407226562,672.6223604592287,653.0455920286505,671.9962381274659,3379301
2019-03-19,663.3976440429688,665.7351577258937,653.8805621755167,662.4375692132429,2413153
2019-03-20,659.3903198242188,673.0398180959924,657.2615139518047,665.3593734810757,3331375
2019-03-22,658.471923828125,666.1940985291204,653.83862919832,663.2721945882033,2815749
2019-03-25,659.1815795898438,664.0653644173311,656.5101650339839,661.1851914607053,1861646
2019-03-26,643.445068359375,661.1017390112191,641.2745312609303,659.682518160405,3169827
